,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,Unnamed: 0_x,zipcode,province,region,gender,language,Unnamed: 0_y,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,Age
16982,141773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41772,2300.0,1,2,0.0,3,210506.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,38
16983,131503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31502,8900.0,12,2,0.0,3,184804.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,65
16984,118118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18117,2600.0,1,2,0.0,3,128419.0,2.0,24.78,0.0,0.0,2.0,24.78,0.0,0.0,67
16985,129897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29896,1700.0,4,2,1.0,3,179405.0,3.0,16.0,0.0,0.0,3.0,16.0,0.0,0.0,76
16986,119106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19105,1350.0,11,4,1.0,2,132751.0,1.0,37.18,0.0,0.0,1.0,37.18,0.0,0.0,61
16987,121533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21532,3770.0,7,2,1.0,3,144837.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,43
16988,122143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22142,1770.0,4,2,1.0,3,147746.0,22.0,579.79,0.0,0.0,22.0,579.79,25.0,1.0,47
16989,119972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19971,9470.0,3,2,0.0,3,137286.0,2.0,54.79,0.0,0.0,2.0,54.79,0.0,0.0,63
16990,109284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9283,3001.0,4,2,0.0,3,77341.0,17.0,505.21000000000004,0.0,0.0,17.0,505.21000000000004,0.0,0.0,42
16991,133267,7005.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,33266,2180.0,1,2,0.0,3,190584.0,2.0,25.0,0.0,0.0,2.0,25.0,10.0,1.0,25
16992,105891,7005.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,5890,8790.0,12,2,1.0,3,52324.0,4.0,248.908,1.0,32.227,3.0,216.68099999999998,120.0,1.0,39
16993,141896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41895,2540.0,1,2,0.0,3,210715.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,38
16994,112477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12476,8200.0,12,2,1.0,3,97967.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,39
16995,118806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18805,4530.0,6,4,0.0,2,131530.0,2.0,80.0,0.0,0.0,2.0,80.0,0.0,0.0,53
16996,134148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34147,3920.0,7,2,1.0,3,193482.0,5.0,195.0,0.0,0.0,5.0,195.0,50.0,1.0,53
16997,130315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30314,2600.0,1,2,1.0,3,180604.0,4.0,95.0,0.0,0.0,4.0,95.0,0.0,0.0,35
16998,112706,7330.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,12705,8520.0,12,2,1.0,3,99231.0,19.0,718.4100000000001,0.0,0.0,19.0,718.4100000000001,50.0,1.0,30
16999,123636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23635,3630.0,7,2,1.0,3,154938.0,10.0,100.0,0.0,0.0,10.0,100.0,20.0,2.0,71
17000,115282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15281,8501.0,12,2,0.0,3,113382.0,1.0,27.52,0.0,0.0,1.0,27.52,0.0,0.0,37
17001,122851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22850,9500.0,3,2,0.0,3,151451.0,8.0,255.0,1.0,30.0,7.0,225.0,0.0,0.0,61
17002,105938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5937,9900.0,3,2,1.0,3,52821.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,75
17003,131879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31878,9940.0,3,2,1.0,3,186196.0,1.0,40.0,0.0,0.0,1.0,40.0,40.0,1.0,68
17004,137984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37983,5590.0,10,4,1.0,2,204387.0,4.0,70.0,0.0,0.0,4.0,70.0,0.0,0.0,41
17005,109842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9841,2870.0,1,2,0.0,3,81397.0,5.0,131.39,1.0,24.79,4.0,106.6,0.0,0.0,42
17006,134910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34909,2350.0,1,2,0.0,3,195871.0,2.0,79.0,0.0,0.0,2.0,79.0,0.0,0.0,27
17007,123655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23654,2430.0,1,2,0.0,3,155012.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,63
17008,105291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290,1640.0,4,2,0.0,2,47782.0,1.0,5.11,0.0,0.0,1.0,5.11,0.0,0.0,41
17009,107513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7512,3840.0,7,2,1.0,3,64906.0,1.0,7.44,0.0,0.0,1.0,7.44,0.0,0.0,78
17010,139944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39943,2170.0,1,2,1.0,3,207724.0,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,36
17011,135651,7005.0,11.0,110.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,110.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35650,1083.0,2,1,0.0,3,197920.0,103.0,1035.6,1.0,10.0,102.0,1025.6,280.0,28.0,80
17012,126303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26302,2820.0,1,2,0.0,3,165954.0,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,48
17013,120647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20646,2547.0,1,2,0.0,3,140799.0,13.0,399.58,0.0,0.0,13.0,399.58,0.0,0.0,29
17014,122614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22613,8500.0,12,2,1.0,3,150441.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,28
17015,138353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38352,9100.0,3,2,0.0,3,205212.0,4.0,124.78999999999999,0.0,0.0,4.0,124.78999999999999,40.0,1.0,54
17016,101801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,3210.0,4,2,0.0,3,15911.0,36.0,506.88,1.0,15.0,35.0,491.88,0.0,0.0,50
17017,142835,7108.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,42834,9100.0,3,2,0.0,3,212523.0,2.0,81.0,0.0,0.0,2.0,81.0,81.0,2.0,38
17018,106371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6370,8670.0,12,2,1.0,3,56337.0,1.0,123.95,0.0,0.0,1.0,123.95,0.0,0.0,36
17019,139506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39505,2500.0,1,2,0.0,3,207109.0,2.0,11.0,1.0,5.0,1.0,6.0,6.0,1.0,41
17020,120417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20416,8000.0,12,2,0.0,3,139568.0,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,63
17021,102698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697,8300.0,12,2,0.0,3,23519.0,58.0,1583.62,1.0,24.79,57.0,1558.83,0.0,0.0,60
17022,127539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27538,8840.0,12,2,0.0,3,170835.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,32
17023,108788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8787,9980.0,3,2,0.0,3,73874.0,8.0,217.95,0.0,0.0,8.0,217.95,0.0,0.0,45
17024,117700,7212.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,17699,8470.0,12,2,1.0,3,126516.0,7.0,86.95,0.0,0.0,7.0,86.95,0.0,0.0,65
17025,119314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19313,3010.0,4,2,0.0,3,133759.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,33
17026,127877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27876,3960.0,7,2,1.0,3,172094.0,15.0,120.0,0.0,0.0,15.0,120.0,0.0,0.0,71
17027,135398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35397,1700.0,4,2,0.0,3,197175.0,2.0,50.0,0.0,0.0,2.0,50.0,0.0,0.0,47
17028,102707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706,9880.0,3,2,0.0,3,23639.0,3.0,86.75999999999999,0.0,0.0,3.0,86.75999999999999,0.0,0.0,54
17029,142898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42897,1861.0,4,2,0.0,3,212637.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,59
17030,131146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31145,3540.0,7,2,0.0,3,183608.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,48
17031,116072,7199.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,16071,8430.0,12,2,1.0,3,117326.0,3.0,79.44800000000001,0.0,0.0,3.0,79.44800000000001,60.0,1.0,37
17032,132309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32308,9185.0,3,2,0.0,3,187695.0,2.0,58.0,0.0,0.0,2.0,58.0,0.0,0.0,74
17033,138126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38125,1760.0,4,2,0.0,3,204699.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,83
17034,101771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770,2260.0,1,2,0.0,3,15575.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,33
17035,110366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10365,9000.0,3,2,0.0,3,85391.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,38
17036,121508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21507,2950.0,1,2,0.0,3,144750.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,40
17037,115631,7346.0,2.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,15630,9520.0,3,2,0.0,3,115101.0,17.0,154.07999999999998,0.0,0.0,17.0,154.07999999999998,20.0,2.0,31
17038,102853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852,8630.0,12,2,1.0,3,25459.0,3.0,148.74,0.0,0.0,3.0,148.74,0.0,0.0,51
17039,111890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11889,3770.0,7,2,1.0,3,94601.0,4.0,20.0,0.0,0.0,4.0,20.0,0.0,0.0,77
17040,118898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18897,2600.0,1,2,1.0,3,131903.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,59
17041,114618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14617,8340.0,12,2,0.0,3,110046.0,2.0,101.89,0.0,0.0,2.0,101.89,0.0,0.0,68
17042,128417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28416,7830.0,5,4,1.0,2,174442.0,5.0,190.0,0.0,0.0,5.0,190.0,0.0,0.0,37
17043,134201,7244.0,2.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,40.0,56.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,34200,9250.0,3,2,1.0,3,193628.0,1.0,55.0,0.0,0.0,1.0,55.0,0.0,0.0,58
17044,129627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29626,8870.0,12,2,1.0,3,178599.0,5.0,181.0,1.0,39.0,4.0,142.0,0.0,0.0,54
17045,128200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28199,9100.0,3,2,1.0,2,173762.0,2.0,200.0,0.0,0.0,2.0,200.0,100.0,1.0,43
17046,119807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19806,8420.0,12,2,1.0,3,136170.0,9.0,89.96000000000001,0.0,0.0,9.0,89.96000000000001,5.0,1.0,47
17047,110669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10668,3300.0,4,2,1.0,3,87589.0,4.0,99.16,0.0,0.0,4.0,99.16,0.0,0.0,26
17048,120157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20156,2300.0,1,2,0.0,3,138249.0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,39
17049,131892,7229.0,3.0,129.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,129.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31891,9170.0,3,2,0.0,3,186233.0,12.0,401.0,0.0,0.0,12.0,401.0,40.0,1.0,79
17050,102464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463,6924.0,8,4,0.0,2,20934.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,46
17051,134274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34273,3540.0,7,2,1.0,3,193864.0,3.0,85.0,0.0,0.0,3.0,85.0,0.0,0.0,29
17052,105497,7108.0,2.0,86.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5496,2150.0,1,2,1.0,3,49331.0,11.0,359.58,2.0,60.0,9.0,299.58,130.0,3.0,42
17053,127728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27727,3450.0,4,2,0.0,3,171514.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,43
17054,131629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31628,3960.0,7,2,0.0,3,185200.0,8.0,80.0,0.0,0.0,8.0,80.0,0.0,0.0,56
17055,136436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36435,9060.0,3,2,0.0,3,200280.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,36
17056,118913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18912,2018.0,1,2,1.0,3,131964.0,2.0,17.35,0.0,0.0,2.0,17.35,0.0,0.0,42
17057,123319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23318,2360.0,1,2,1.0,3,153697.0,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,58
17058,133885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33884,9750.0,3,2,1.0,3,192671.0,22.0,524.6300000000001,1.0,30.0,21.0,494.63000000000005,0.0,0.0,65
17059,118864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18863,2440.0,1,2,1.0,3,131745.0,10.0,100.0,0.0,0.0,10.0,100.0,0.0,0.0,67
17060,117963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17962,2018.0,1,2,1.0,3,127878.0,8.0,310.78999999999996,1.0,30.0,7.0,280.78999999999996,50.0,1.0,39
17061,108468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8467,8420.0,12,2,0.0,3,71413.0,8.0,208.74,0.0,0.0,8.0,208.74,0.0,0.0,34
17062,132162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32161,9280.0,3,2,0.0,3,187228.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,49
17063,122411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22410,9320.0,3,2,1.0,3,149454.0,6.0,185.85,0.0,0.0,6.0,185.85,0.0,0.0,50
17064,116612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16611,8510.0,12,2,0.0,3,120378.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,28
17065,101172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171,2530.0,1,2,0.0,3,10115.0,13.0,660.28,1.0,50.0,12.0,610.28,0.0,0.0,50
17066,111501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11500,2018.0,1,2,0.0,3,92550.0,3.0,61.97,0.0,0.0,3.0,61.97,0.0,0.0,34
17067,137133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37132,3690.0,7,2,0.0,3,202416.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,55
17068,143012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43011,9200.0,3,2,1.0,3,212841.0,2.0,20.0,0.0,0.0,2.0,20.0,20.0,2.0,46
17069,116914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16913,1730.0,4,2,0.0,3,122002.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,39
17070,134363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34362,2540.0,1,2,1.0,3,194133.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,59
17071,129189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29188,1780.0,4,2,0.0,2,177161.0,4.0,135.0,0.0,0.0,4.0,135.0,0.0,0.0,41
17072,103017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016,8870.0,12,2,0.0,3,27526.0,3.0,65.0,0.0,0.0,3.0,65.0,0.0,0.0,45
17073,142552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42551,3850.0,7,2,1.0,3,212106.0,1.0,15.0,0.0,0.0,1.0,15.0,15.0,1.0,97
17074,105585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5584,3110.0,4,2,0.0,3,49671.0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,54
17075,123725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23724,8550.0,12,2,1.0,3,155381.0,3.0,35.0,0.0,0.0,3.0,35.0,10.0,1.0,51
17076,103166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3165,8900.0,12,2,0.0,3,29303.0,7.0,222.63,0.0,0.0,7.0,222.63,0.0,0.0,79
17077,140806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40805,9120.0,3,2,1.0,3,209009.0,2.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,25
17078,108243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242,3400.0,4,2,1.0,2,69829.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,37
17079,102485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484,7133.0,5,4,1.0,2,20975.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,33
17080,113494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13493,8800.0,12,2,1.0,3,104414.0,1.0,33.81,0.0,0.0,1.0,33.81,0.0,0.0,30
17081,126447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26446,9051.0,3,2,0.0,3,166599.0,5.0,72.0,2.0,29.0,3.0,43.0,0.0,0.0,72
17082,115293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15292,2940.0,1,2,1.0,3,113426.0,6.0,84.35,0.0,0.0,6.0,84.35,0.0,0.0,56
17083,134476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34475,9052.0,3,2,0.0,3,194549.0,2.0,83.0,0.0,0.0,2.0,83.0,0.0,0.0,27
17084,122083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22082,3900.0,7,2,1.0,3,147465.0,3.0,47.29,1.0,24.79,2.0,22.5,0.0,0.0,40
17085,142396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42395,9960.0,3,2,0.0,3,211907.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,30
17086,143032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43031,2100.0,1,2,0.0,3,212870.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,28
17087,127766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27765,1760.0,4,2,0.0,3,171733.0,2.0,20.0,1.0,10.0,1.0,10.0,0.0,0.0,65
17088,116390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389,2820.0,1,2,0.0,3,118985.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,39
17089,123912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,9120.0,3,2,1.0,3,156147.0,4.0,50.0,0.0,0.0,4.0,50.0,0.0,0.0,27
17090,116618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16617,8840.0,12,2,0.0,3,120414.0,7.0,179.41,1.0,30.0,6.0,149.41,0.0,0.0,56
17091,104427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4426,1050.0,2,1,1.0,3,40025.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,42
17092,143373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43372,3090.0,4,2,0.0,3,213455.0,1.0,41.0,0.0,0.0,1.0,41.0,41.0,1.0,33
17093,104681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4680,9310.0,3,2,0.0,3,42801.0,10.0,498.32,0.0,0.0,10.0,498.32,0.0,0.0,26
17094,113397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13396,9900.0,3,2,0.0,3,103948.0,11.0,414.75,3.0,127.5,8.0,287.25,0.0,0.0,55
17095,131099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31098,3630.0,7,2,0.0,3,183450.0,3.0,13.0,0.0,0.0,3.0,13.0,0.0,0.0,52
17096,131840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31839,9031.0,3,2,0.0,3,186057.0,4.0,200.0,0.0,0.0,4.0,200.0,0.0,0.0,27
17097,114450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14449,3620.0,7,2,0.0,3,109265.0,2.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,55
17098,120449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20448,3746.0,7,2,0.0,3,139734.0,3.0,32.39,1.0,10.0,2.0,22.39,0.0,0.0,37
17099,113643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13642,1702.0,4,2,0.0,3,105124.0,11.0,610.5,0.0,0.0,11.0,610.5,75.0,1.0,30
17100,142268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42267,5575.0,10,4,1.0,2,211730.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,55
17101,121482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21481,8300.0,12,2,1.0,3,144627.0,16.0,521.5799999999999,0.0,0.0,16.0,521.5799999999999,0.0,0.0,29
17102,101383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,9100.0,3,2,0.0,3,12226.0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,51
17103,113894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13893,2140.0,1,2,0.0,3,106378.0,1.0,49.58,0.0,0.0,1.0,49.58,0.0,0.0,72
17104,117230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17229,3020.0,4,2,0.0,3,123628.0,2.0,19.830000000000002,0.0,0.0,2.0,19.830000000000002,0.0,0.0,78
17105,131596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31595,3680.0,7,2,1.0,3,185078.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,45
17106,113673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13672,1500.0,4,2,0.0,3,105237.0,9.0,53.88,0.0,0.0,9.0,53.88,0.0,0.0,54
17107,136799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36798,2000.0,1,2,0.0,3,201470.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,30
17108,109293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9292,2980.0,1,2,1.0,3,77406.0,13.0,338.74,0.0,0.0,13.0,338.74,0.0,0.0,35
17109,107562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7561,2230.0,1,2,1.0,3,65190.0,5.0,119.34,0.0,0.0,5.0,119.34,0.0,0.0,32
17110,118200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18199,8900.0,12,2,0.0,3,128817.0,3.0,49.68,0.0,0.0,3.0,49.68,0.0,0.0,52
17111,107058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7057,2820.0,1,2,1.0,3,61566.0,3.0,74.78999999999999,0.0,0.0,3.0,74.78999999999999,0.0,0.0,46
17112,103315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3314,9185.0,3,2,1.0,3,30775.0,2.0,41.11,0.0,0.0,2.0,41.11,0.0,0.0,42
17113,120045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20044,8792.0,12,2,1.0,3,137689.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,44
17114,119358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19357,3670.0,7,2,1.0,3,134016.0,2.0,111.55,0.0,0.0,2.0,111.55,0.0,0.0,33
17115,143017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43016,9870.0,3,2,0.0,3,212848.0,1.0,100.0,0.0,0.0,1.0,100.0,100.0,1.0,54
17116,114085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14084,2850.0,1,2,1.0,3,107507.0,32.0,338.0,1.0,10.0,31.0,328.0,30.0,3.0,61
17117,134482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34481,9150.0,3,2,0.0,3,194561.0,5.0,310.0,0.0,0.0,5.0,310.0,100.0,1.0,26
17118,113692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,1750.0,4,2,1.0,3,105306.0,4.0,116.39,0.0,0.0,4.0,116.39,0.0,0.0,63
