,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,total_donated_during_dv,gender,dateOfBirth,province_Brussels,province_East Flanders,province_Flemish Brabant,province_Hainaut,province_Liege,province_Limburg,province_Luxembourg,province_Missing,province_Namur,province_Walloon Brabant,province_West Flanders,region_Flanders,region_Missing,region_Wallonia,language_FR,language_NL,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,donated_more_than30_duringdv,Age
19762,134881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1991-11-25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,9.0,275.0,0.0,0.0,9.0,275.0,20.0,1.0,0,27
19763,134883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1966-10-14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,63.0,0.0,0.0,2.0,63.0,0.0,0.0,0,52
19764,134884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1962-06-29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0,56
19765,134885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1963-01-04,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,30.0,1.0,10.0,2.0,20.0,0.0,0.0,0,56
19766,134886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1979-08-29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,39
19767,134887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1942-04-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,40.0,0.0,0.0,2.0,40.0,0.0,0.0,0,77
19768,134889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1962-09-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,0,56
19769,134890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1985-08-23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,33
19770,134891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1954-02-19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,0,65
19771,134893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1979-11-13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,39
19772,134894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1954-04-23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,0,65
19773,134895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1967-08-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,51
19774,134897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1947-03-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,0,72
19775,134898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1969-07-26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,49
19776,134900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1966-12-21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,52
19777,134901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1965-07-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,60.0,1.0,30.0,1.0,30.0,0.0,0.0,0,53
19778,134903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1970-12-15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,105.0,0.0,0.0,3.0,105.0,0.0,0.0,0,48
19779,134904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1978-08-13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,85.0,0.0,0.0,5.0,85.0,0.0,0.0,0,40
19780,134905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1992-11-09,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,62.5,0.0,0.0,4.0,62.5,0.0,0.0,0,26
19781,134906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1955-09-10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,0,63
19782,134907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1964-04-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.0,41.16,0.0,0.0,8.0,41.16,0.0,0.0,0,55
19783,134908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1981-01-06,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,0,38
19784,134910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1992-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,79.0,0.0,0.0,2.0,79.0,0.0,0.0,0,26
19785,134911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1973-03-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,0,46
19786,134912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1973-09-29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,173.0,0.0,0.0,5.0,173.0,39.0,1.0,0,45
19787,134914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1981-02-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,63.0,0.0,0.0,2.0,63.0,0.0,0.0,0,38
19788,134916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1970-06-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,65.0,0.0,0.0,2.0,65.0,30.0,1.0,0,48
19789,134920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1977-06-27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,0,41
19790,134921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1989-05-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,0,30
19791,134923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1962-07-19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,0,56
19792,134925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1977-08-21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2.0,68.0,0.0,0.0,2.0,68.0,0.0,0.0,0,41
19793,134926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1963-10-31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,55
19794,134927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1954-07-22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,30.0,1.0,10.0,2.0,20.0,0.0,0.0,0,64
19795,134928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1995-03-17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,24.880000000000003,0.0,0.0,6.0,24.880000000000003,0.0,0.0,0,24
19796,134929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1974-12-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8.0,252.0,0.0,0.0,8.0,252.0,39.0,1.0,0,44
19797,134930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.0,1988-05-31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,1,31
19798,134934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1957-06-29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,69.0,0.0,0.0,2.0,69.0,0.0,0.0,0,61
19799,134935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,0.0,1983-01-21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,74.8,0.0,0.0,2.0,74.8,0.0,0.0,1,36
19800,134936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1950-04-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,69
19801,134937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1971-10-19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,47
19802,134938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1977-10-13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,90.0,0.0,0.0,3.0,90.0,0.0,0.0,0,41
19803,134939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1968-08-22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,101.0,0.0,0.0,2.0,101.0,0.0,0.0,0,50
19804,134940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1982-01-22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,150.0,0.0,0.0,3.0,150.0,100.0,2.0,0,37
19805,134945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1982-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,37
19806,134946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1949-09-20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,69
19807,134947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1975-09-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,43
19808,134950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1976-09-05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,90.0,0.0,0.0,3.0,90.0,0.0,0.0,0,42
19809,134951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1987-05-03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,130.0,0.0,0.0,4.0,130.0,0.0,0.0,0,32
19810,134955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1991-07-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,15.0,0.0,0.0,2.0,15.0,0.0,0.0,0,27
19811,134957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1977-06-03,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4.0,116.0,0.0,0.0,4.0,116.0,31.0,1.0,0,42
19812,134959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1966-01-16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,0,53
19813,134960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1993-07-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,195.0,1.0,50.0,3.0,145.0,195.0,4.0,0,25
19814,134962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1969-02-15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,0,50
19815,134965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1975-11-30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,0,43
19816,134967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1964-11-15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,144.0,0.0,0.0,4.0,144.0,0.0,0.0,0,54
19817,134969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1959-02-14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,106.0,0.0,0.0,3.0,106.0,0.0,0.0,0,60
19818,134970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1982-02-09,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,69.0,0.0,0.0,2.0,69.0,0.0,0.0,0,37
19819,134971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1969-11-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,49
19820,134972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1956-09-15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.0,75.0,0.0,0.0,3.0,75.0,0.0,0.0,0,62
19821,134973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1940-06-10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2.0,32.5,0.0,0.0,2.0,32.5,0.0,0.0,0,79
19822,134974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1975-09-21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,45.0,0.0,0.0,2.0,45.0,0.0,0.0,0,43
19823,134975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1973-07-10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,0,45
19824,134977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1966-06-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,45.0,0.0,0.0,2.0,45.0,0.0,0.0,0,53
19825,134981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1992-12-22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,251.0,0.0,0.0,7.0,251.0,0.0,0.0,0,26
19826,134982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1974-05-10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,12.5,0.0,0.0,1.0,12.5,0.0,0.0,0,45
19827,134983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1961-04-14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,100.0,0.0,0.0,3.0,100.0,0.0,0.0,0,58
19828,134985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1977-10-02,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,0,41
19829,134987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1990-01-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.0,15.0,0.0,0.0,3.0,15.0,10.0,2.0,0,29
19830,134988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1992-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,0,27
19831,134989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1974-04-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,0,45
19832,134990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1987-10-15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,22.39,0.0,0.0,2.0,22.39,0.0,0.0,0,31
19833,134991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1972-11-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,280.0,0.0,0.0,4.0,280.0,70.0,1.0,0,46
19834,134994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1967-10-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,63.0,0.0,0.0,2.0,63.0,0.0,0.0,0,51
19835,134995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1991-05-21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,400.0,0.0,0.0,3.0,400.0,0.0,0.0,0,28
19836,135002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1978-12-26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,32.0,1.0,32.0,0.0,0.0,0.0,0.0,0,40
19837,135003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1987-03-26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,32
19838,135004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1981-01-27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,38
19839,135005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1986-02-17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,36.0,0.0,0.0,1.0,36.0,0.0,0.0,0,33
19840,135006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1977-01-27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,30.0,1.0,10.0,3.0,20.0,0.0,0.0,0,42
19841,135007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1987-01-07,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,0,32
19842,135008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1985-12-17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,33
19843,135009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1928-01-13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,120.0,0.0,0.0,3.0,120.0,0.0,0.0,0,91
19844,135010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1958-01-28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,63.0,0.0,0.0,2.0,63.0,0.0,0.0,0,61
19845,135011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1979-12-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,110.0,0.0,0.0,5.0,110.0,0.0,0.0,0,39
19846,135013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1982-09-25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,188.0,0.0,0.0,5.0,188.0,0.0,0.0,0,36
19847,135016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1947-09-25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,71
19848,135018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1982-02-26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,37
19849,135019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1990-03-04,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,0,29
19850,135020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1981-06-14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,116.0,0.0,0.0,3.0,116.0,0.0,0.0,0,38
19851,135021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1961-12-18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,40.0,0.0,0.0,2.0,40.0,0.0,0.0,0,57
19852,135022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1968-10-09,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,0,50
19853,135023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1970-08-29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8.0,292.0,0.0,0.0,8.0,292.0,0.0,0.0,0,48
19854,135024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1961-03-14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,58
19855,135025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1964-10-24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,32.0,0.0,0.0,1.0,32.0,0.0,0.0,0,54
19856,135026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1992-05-06,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,0,27
19857,135027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1970-10-19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,230.0,0.0,0.0,6.0,230.0,40.0,1.0,0,48
19858,135029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1972-02-01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,47
19859,135030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1964-11-27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,70.0,1.0,50.0,1.0,20.0,0.0,0.0,0,54
19860,135031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1964-09-12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,36.0,0.0,0.0,1.0,36.0,0.0,0.0,0,54
19861,135033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1983-12-29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,25.0,0.0,0.0,2.0,25.0,0.0,0.0,0,35
19862,135034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1975-11-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,40.0,0.0,0.0,2.0,40.0,20.0,1.0,0,43
19863,135035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1947-04-24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,32.0,0.0,0.0,1.0,32.0,0.0,0.0,0,72
19864,135036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1995-03-31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,25.0,1.0,25.0,0.0,0.0,0.0,0.0,0,24
19865,135037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1965-07-30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,90.0,0.0,0.0,3.0,90.0,0.0,0.0,0,53
19866,135038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1993-10-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,25
19867,135040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1992-08-17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,26
19868,135041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1956-04-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,0,63
19869,135043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1975-10-14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,43
19870,135045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1986-01-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,33
19871,135046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1971-09-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,47
19872,135047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1962-04-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,57
19873,135048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1973-03-03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,46
19874,135049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1974-05-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15.0,150.0,0.0,0.0,15.0,150.0,40.0,4.0,0,45
19875,135053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1933-04-28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,86
19876,135054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1991-05-26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,15.0,0.0,0.0,2.0,15.0,0.0,0.0,0,28
19877,135055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1980-10-19,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,0,38
19878,135056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1977-05-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,42
19879,135058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1977-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,42
